talk_id,title,speaker,recorded_date,published_date,event,duration,views,likes
52190,How can we support the emotional well-being of teachers?,Sydney Jensen,2019-10-06,2019-11-13,TED Masterclass,682,2758236,82000
52061,What it's like to live on the International Space Station,Cady Coleman,2019-04-15,2019-11-13,TED2019,366,522191,15000
52062,What's really happening at the US-Mexico border -- and how we can do better,Erika Pinheiro,2019-09-10,2019-11-14,TED Salon Border Stories,833,2176611,65000
52402,The myth of Loki and the master builder,Alex Gendler,2019-11-14,2019-11-14,TED-Ed,265,2272760,68000
52073,Why gender-based marketing is bad for business,Gaby Barrios,2019-09-24,2019-11-15,TED@BCG Mumbai,639,2503579,75000
51783,Why we need to stop stigmatizing mothers who do sex work,Juniper Fitzgerald,2019-06-01,2019-11-15,TEDxBoulder,579,20873,626
52819,5 steps for clean air in India,Arunabha Ghosh,2019-05-21,2019-11-18,TED Talks India: Nayi Baat,536,267661,8000
52942,Como hablar con otros que piensan distinto,Guadalupe Nogués,2019-10-24,2019-11-18,TEDxRiodelaPlata,846,2259843,67000
50957, How to change your behavior for the better,Dan Ariely,2019-06-06,2019-11-18,TED Salon Brightline Initiative,903,4102910,123000
51699,A new Netflix-style pricing model that could make medical treatments affordable for all,Jean-Manuel Izaret,2019-09-24,2019-11-18,TED@BCG Mumbai,854,15212,456
52811,"The Furnace Bots | Think Like A Coder, Ep 3",Alex Rosenthal,2019-11-18,2019-11-18,TED-Ed,355,563743,16000
52463,3 questions we should ask about nuclear weapons,Emma Belcher,2019-03-29,2019-11-19,TEDxMidAtlantic,772,2027874,60000
50855,Why it's so hard to make healthy decisions,David Asch,2018-11-14,2019-11-19,TEDMED 2018,1003,3378638,101000
52462,How does laser eye surgery work?,Dan Reinstein,2019-11-19,2019-11-19,TED-Ed,316,6398627,191000
53155,What birdspotting can teach us about conservation,Arjan Dwarshuis,2019-11-08,2019-11-20,TEDxAmsterdam,776,10214,306
52188,"A creative solution for the water crisis in Flint, Michigan",LaToya Ruby Frazier,2019-09-24,2019-11-20,We the Future,699,2200983,66000
52813,"History's ""worst"" nun",Theresa A. Yugar,2019-11-21,2019-11-21,TED-Ed,272,8195674,245000
51105,How to save a language from extinction,Daniel Bögre Udell,2019-05-14,2019-11-21,TED Residency,397,2262983,67000
53326,Why we should all try therapy,Emily Anhalt,2019-10-19,2019-11-22,TEDxBoulder,651,226637,6700
52752,The search for our solar system's ninth planet,Mike Brown,2019-11-01,2019-11-22,TED@NAS,822,2899234,86000
52812,Can you outsmart this logical fallacy?,Alex Gendler,2019-11-25,2019-11-25,TED-Ed,201,1913028,57000
52396,Why I draw with robots,Sougwen Chung,2019-09-24,2019-11-25,TED@BCG Mumbai,500,290699,8700
53059,7 beliefs that can silence women -- and how to unlearn them,Deepa Narayan,2019-05-21,2019-11-25,TED Talks India: Nayi Baat,769,523595,15000
52469,How you can use impostor syndrome to your benefit,Mike Cannon-Brookes,2017-06-15,2019-11-26,TEDxSydney,813,3469394,104000
53581,The lifetime stakes of teen mental health,Roselinde Kaiser,2019-10-19,2019-11-26,TEDxBoulder,691,166982,5000
51101,The incredible chemistry powering your smartphone,Cathy Mulzer,2019-09-12,2019-11-27,TED@DuPont,806,2324803,69000
50988,How I'm using biological data to tell better stories -- and spark social change,Heidi Boisvert,2019-05-14,2019-12-02,TED Residency,459,2034876,61000
53276,How corn conquered the world,Chris A. Kniesly,2019-11-26,2019-12-02,TED-Ed,300,2133760,64000
53523,Is marijuana bad for your brain?,Anees Bahji,2019-12-02,2019-12-02,TED-Ed,381,8548183,256000
52490,How I use art to tackle plastic pollution in our oceans,Alejandro Durán,2019-09-24,2019-12-02,We the Future,427,353625,10000
52464,3 ways to be a more effective fundraiser,Kara Logan Berlin,2019-02-28,2019-12-03,TEDxSantaClaraUniversity,958,2323044,69000
53667,Why doesn't the Leaning Tower of Pisa fall over?,Alex Gendler,2019-12-03,2019-12-03,TED-Ed,289,4866595,145000
53270,The problem of light pollution -- and 5 ridiculously easy ways to fix it,Kelsey Johnson,2019-11-01,2019-12-04,TED@NAS,798,2074506,62000
53671,How does chemotherapy work?,Hyunsoo Joshua No,2019-12-05,2019-12-05,TED-Ed,305,4781938,143000
53602,A video game that helps us understand loneliness,Cornelia Geppert,2019-11-14,2019-12-05,TED Salon Brightline Initiative,753,2375673,71000
54214,The profound power of an authentic apology,Eve Ensler,2019-12-04,2019-12-06,TEDWomen 2019,493,2486289,74000
54322,What we can learn from the history of feminism,Dolores Huerta,2019-11-03,2019-12-06,TEDxOakland,391,42699,1200
53211,The unforeseen consequences of a fast-paced world,Kathryn Bouskill,2018-11-03,2019-12-09,TEDxManhattanBeach,557,2337580,70000
54352,"The Train Heist | Think Like A Coder, Ep 4",Alex Rosenthal,2019-12-09,2019-12-09,TED-Ed,343,535266,16000
54443,Can time be wasted?,Alexander Leitner,2019-10-19,2019-12-09,TEDxVienna,549,27263,817
54394,Why I protest for climate justice,Jane Fonda,2019-12-04,2019-12-10,TEDWomen 2019,846,1913024,57000
50958,The paradox of efficiency,Edward Tenner,2019-04-15,2019-12-10,TED2019,824,2131898,63000
54513,Hacking bacteria to fight cancer,Tal Danino,2019-12-10,2019-12-11,TED-Ed,291,435348,13000
53669,"What is economic value, and who creates it?",Mariana Mazzucato,2019-07-20,2019-12-11,TEDSummit 2019,1125,2495713,74000
54653,"Why should you read ""Lord of the Flies"" by William Golding?",Jill Dash,2019-12-12,2019-12-12,TED-Ed,265,3012225,90000
54715,How we can turn the tide on climate,Christiana Figueres and Chris Anderson,2019-12-04,2019-12-12,Countdown,3926,2189406,65000
52268,A guide to collaborative leadership,Lorna Davis,2019-09-24,2019-12-12,TED@BCG Mumbai,843,2533853,76000
53580,"To help solve global problems, look to developing countries",Bright Simons,2019-09-24,2019-12-12,We the Future,578,1712558,51000
54750,Why lakes and rivers should have the same rights as humans,Kelsey Leonard,2019-12-04,2019-12-13,TEDWomen 2019,792,3444419,103000
54971,The cost of failing to design accessibly,Kings Floyd,2019-11-02,2019-12-13,TEDxDirigo,633,16993,509
54827,"Why should you read ""The Joy Luck Club"" by Amy Tan?",Sheila Marie Orfano,2019-12-16,2019-12-16,TED-Ed,213,303374,9100
52467,How the gut microbes you're born with affect your lifelong health,Henna-Maria Uusitupa,2019-09-12,2019-12-16,TED@DuPont,631,2541289,76000
53522,Your body was forged in the spectacular death of stars,Enrico Ramirez-Ruiz,2019-11-01,2019-12-17,TED@NAS,924,2221545,66000
53582,How we can protect truth in the age of misinformation,Sinan Aral,2018-11-20,2019-12-17,TEDxCERN,894,2460237,73000
55042,"Why should you read ""Dune"" by Frank Herbert?",Dan Kwartler,2019-12-17,2019-12-17,TED-Ed,287,4540058,136000
24558,How does the immune system work?,Emma Bryce,2018-01-08,2019-12-18,TED-Ed,308,4228825,126000
24324,The power of the placebo effect,Emma Bryce,2016-04-04,2019-12-18,TED-Ed,262,4183144,125000
24504,The left brain vs. right brain myth,Elizabeth Waters,2017-07-24,2019-12-18,TED-Ed,231,953792,28000
55319,The importance of queer allyship in the classroom,Coby Everton,2019-11-09,2019-12-18,TEDxYouth@Beaconstreet,612,13074,392
24603,How to stay calm under pressure,Noa Kageyama and Pen-Pen Chen,2018-05-21,2019-12-18,TED-Ed,243,6010929,180000
24465,How do focus groups work?,Hector Lanz,2017-04-10,2019-12-18,TED-Ed,272,718033,21000
24308,How miscommunication happens (and how to avoid it),Katherine Hampsten,2016-02-22,2019-12-18,TED-Ed,257,2043917,61000
24138,The language of lying,Noah Zandan,2014-11-03,2019-12-18,TED-Ed,326,19585763,587000
24587,What causes headaches?,Dan Kwartler,2018-04-12,2019-12-18,TED-Ed,306,5804591,174000
24078,How to choose your news,Damon Brown,2014-06-05,2019-12-18,TED-Ed,272,1315958,39000
23770,Rethinking thinking,Trevor Maber,2012-10-15,2019-12-18,TED-Ed,323,798340,23000
54863,What we're getting wrong in the fight to end hunger,Jasmine Crowe,2019-12-04,2019-12-18,TEDWomen 2019,721,2212123,66000
24492,The power of creative constraints,Brandon Rodriguez,2017-06-13,2019-12-18,TED-Ed,289,548729,16000
53740,How to turn off work thoughts during your free time,Guy Winch,2019-11-14,2019-12-19,TED Salon Brightline Initiative,739,3634894,109000
55342,¿Como será el cine del futuro?,Diego Prilusky,2019-10-24,2019-12-19,TEDxRiodelaPlata,743,11246,337
55140,The philosophy of cynicism,William D. Desmond,2019-12-19,2019-12-19,TED-Ed,309,2188903,65000
52673,How civilization could destroy itself -- and 4 ways we could prevent it,Nick Bostrom,2019-04-15,2019-12-19,TED2019,1259,2564337,76000
24509,Will the ocean ever run out of fish?,Ayana Elizabeth Johnson and Jennifer Jacquet,2017-08-10,2019-12-19,TED-Ed,247,1442712,43000
54838,Why winning doesn't always equal success,Valorie Kondos Field,2019-12-04,2019-12-20,TEDWomen 2019,939,4164716,124000
55027,The beautiful balance between courage and fear,Cara E. Yar Khan,2019-12-04,2019-12-23,TEDWomen 2019,585,2564497,76000
55275,A brief history of alcohol,Rod Phillips,2020-01-02,2020-01-02,TED-Ed,296,5573725,167000
55113,Dangerous times call for dangerous women,Pat Mitchell,2019-12-04,2020-01-02,TEDWomen 2019,1024,2136834,64000
52397,"To challenge the status quo, find a ""co-conspirator""",Ipsita Dasgupta,2019-09-24,2020-01-02,TED@BCG Mumbai,653,1513429,45000
46386,"The ""opportunity gap"" in US public education -- and how to close it",Anindya Kundu,2019-05-14,2020-01-03,TED Residency,470,2497640,74000
55058,"The past, present and future of nicotine addiction",Mitch Zeller,2019-03-29,2020-01-03,TEDxMidAtlantic,1041,2353973,70000
55793,Could a breathalyzer detect cancer?,Julian Burschka,2020-01-06,2020-01-06,TED-Ed,257,240500,7200
53297,The search for dark matter -- and what we've found so far,Risa Wechsler,2019-11-01,2020-01-06,TED@NAS,934,938811,28000
54125,The urgent case for antibiotic-free animals,Leon Marchal,2019-09-12,2020-01-07,TED@DuPont,649,2222645,66000
55593,The mysterious life and death of Rasputin,Eden Girma,2020-01-07,2020-01-08,TED-Ed,292,3403756,102000
55546,The secret weapon that let dinosaurs take over the planet,Emma Schachner,2019-03-23,2020-01-08,TEDxLSU,602,443232,13000
53583,What a digital government looks like,Anna Piperal,2019-07-20,2020-01-09,TEDSummit 2019,823,2409043,72000
56012,Climate change will displace millions. Here's how we prepare,Colette Pichon Battle,2019-12-04,2020-01-10,TEDWomen 2019,757,3626393,108000
51449,A swarm of mini drones makes ... magic!,Marco Tempest,2019-07-20,2020-01-10,TEDSummit 2019,190,648334,19000
55981,Can you solve the dragon jousting riddle?,Alex Gendler,2020-01-09,2020-01-10,TED-Ed,263,2350306,70000
52269,"Why ""biofabrication"" is the next industrial revolution  ",Suzanne Lee,2019-07-20,2020-01-13,TEDSummit 2019,730,2376281,71000
56535,"The Artists | Think Like A Coder, Ep 5",Alex Rosenthal,2020-01-13,2020-01-13,TED-Ed,385,439091,13000
53601,The perks of being a pirate,Tom Nash,2019-05-23,2020-01-14,TEDxSydney,525,2701031,81000
54153,How guest worker visas could transform the US immigration system,David J. Bier,2019-09-10,2020-01-14,TED Salon Border Stories,646,1977891,59000
53235,La magia de los palíndromos,Juan Pablo Sáez Gil,2013-07-04,2020-01-15,TEDxBahiaBlanca,714,124449,3700
53156,Why we collect things,Daniel Krawczyk,2016-11-12,2020-01-15,TEDxSMU,780,59119,1700
52465,How supply chain transparency can help the planet,Markus Mutz,2019-09-24,2020-01-15,TED@BCG Mumbai,799,2029139,60000
52476,Trash or historical artifact?,Lara Maiklem,2019-10-05,2020-01-15,TEDxNewcastle,826,10501,315
24388,How to use rhetoric to get what you want,Camille Langston,2016-09-20,2020-01-16,TED-Ed,249,2887279,86000
24505,What happens when you have a concussion?,Clifford Robbins,2017-07-27,2020-01-16,TED-Ed,355,2018905,60000
56527,Why are drug prices so high? Investigating the outdated US patent system,Priti Krishtel,2019-12-04,2020-01-16,TEDWomen 2019,745,2298042,68000
24284,Why do we dream?,Amy Adkins,2015-12-10,2020-01-16,TED-Ed,322,7911361,237000
55562,A path to security for the world's deadliest countries,Rachel Kleinfeld,2019-07-20,2020-01-16,TEDSummit 2019,930,1311466,39000
23878,Big Data,Tim Smith,2013-05-03,2020-01-16,TED-Ed,350,564474,16000
24271,How do hard drives work?,Kanawat Senanan,2015-10-29,2020-01-16,TED-Ed,297,2355780,70000
56811,"Mating frenzies, sperm hoards, and brood raids: the life of a fire ant queen",Walter R. Tschinkel,2020-01-16,2020-01-16,TED-Ed,299,4588042,137000
24360,How playing sports benefits your body... and your brain,Leah Lagos and Jaspal Ricky Singh,2016-06-28,2020-01-16,TED-Ed,211,1933069,57000
23716,How many universes are there?,Chris Anderson,2012-03-25,2020-01-16,TED-Ed,271,1632306,48000
24295,How statistics can be misleading,Mark Liddell,2016-01-14,2020-01-16,TED-Ed,244,1255063,37000
24556,How to manage your time more effectively (according to machines),Brian Christian,2018-01-02,2020-01-16,TED-Ed,286,5961550,178000
24257,How memories form and how we lose them,Catharine Young,2015-09-24,2020-01-16,TED-Ed,244,2812663,84000
57131,The importance of using inclusive language,Fahad Saeed,2019-11-09,2020-01-17,TEDxCopenhagen,942,85099,2500
55544,Why can't we talk about periods?,Jen Gunter,2019-12-04,2020-01-17,TEDWomen 2019,693,3147716,94000
57059,What was so special about Viking ships?,Jan Bill,2020-01-21,2020-01-21,TED-Ed,270,1012031,30000
52468,How designing brand-new enzymes could change the world,Adam Garske,2019-09-12,2020-01-21,TED@DuPont,782,338623,10000
55993,Are indoor vertical farms the future of agriculture?,Stuart Oda,2019-06-06,2020-01-21,TED Salon Brightline Initiative,587,2565995,76000
51452,A personal health coach for those living with chronic diseases,Priscilla Pemu,2019-05-14,2020-01-22,TED Residency,460,2164844,64000
56629,The unpaid work that GDP ignores -- and why it really counts,Marilyn Waring,2019-08-24,2020-01-23,TEDxChristchurch,1030,3722933,111000
54358,Does photographing a moment steal the experience from you?,Erin Sullivan,2019-11-14,2020-01-23,TED Salon Brightline Initiative,494,1636420,49000
53587,"""Meditation from Thais""",Min Kym,2019-07-20,2020-01-24,TEDSummit 2019,298,9205,276
53100,Three stories of Scotland,Mackenzie Dalrymple,2019-07-20,2020-01-24,TEDSummit 2019,539,13823,414
53586,"""Wahala"" / ""Make You No Forget"" / ""Best I Can""",Blitz Bazawule,2019-07-20,2020-01-24,TEDSummit 2019,887,3246,97
57311,Why is cotton in everything?,Michael R. Stiff,2020-01-23,2020-01-24,TED-Ed,273,2151064,64000
57377,Tales of a Zimbabwean comedian,Carl Joshua Ncube,2019-07-20,2020-01-24,TEDSummit 2019,202,13133,393
53089,How we can bring AI personalities to life,Mariana Lin,2019-07-20,2020-01-24,TEDSummit 2019,975,13834,415
57461,A holographic meeting platform for collaborating from anywhere,Jinha Lee,2019-11-14,2020-01-24,TED Salon Brightline Initiative,459,22907,687
53086,A historical journey through loneliness,Fay Bound Alberti,2019-07-20,2020-01-24,TEDSummit 2019,866,18771,563
56009,What ocean microbes reveal about the changing climate,Angelicque White,2019-11-01,2020-01-24,TED@NAS,776,1931012,57000
53090,"""Neghmat Erriah"" / ""Ghounia""",Djazia Satour,2019-07-20,2020-01-24,TEDSummit 2019,754,3417,102
53588,"""Jamie Raeburn"" / ""Baloo Baleerie"" / ""Twa recruitin Sergeants""",Findlay Napier and Gillian Frame,2019-07-20,2020-01-24,TEDSummit 2019,910,1374,41
57378,Parenting in the digital age	,Sonia Livingstone,2019-07-20,2020-01-24,TEDSummit 2019,727,35617,1000
53099,"Entropy, order and the theory of the multiverse",ELEW and Marcus Miller,2019-07-20,2020-01-24,TEDSummit 2019,701,5075,152
53088,Why we should embrace aging as an adventure,Carl Honoré,2019-07-20,2020-01-27,TEDSummit 2019,753,90538,2700
56368,How the magic of kindness helped me survive the Holocaust,Werner Reich,2019-03-29,2020-01-27,TEDxMidAtlantic,651,2574701,77000
57639,How bones make blood,Melody Smith,2020-01-27,2020-01-27,TED-Ed,261,848794,25000
52466,"A new type of medicine, custom-made with tiny proteins",Christopher Bahl,2019-04-15,2020-01-28,TED2019,271,1870768,56000
57701,Licking bees and pulping trees: The reign of a wasp queen,Kenny Coogan,2020-01-28,2020-01-28,TED-Ed,292,2889978,86000
54353,How virtual reality turns students into scientists,Jessica Ochoa Hendrix,2019-05-14,2020-01-28,TED Residency,384,544414,16000
53024,How humans and AI can work together to create better businesses,Sylvain Duranton,2019-09-24,2020-01-29,TED@BCG Mumbai,841,2361705,70000
23758,The art of the metaphor,Jane Hirshfield,2012-09-24,2020-01-30,TED-Ed,327,1238508,37000
23727,One is one... or is it?,Christopher Danielson,2012-05-21,2020-01-30,TED-Ed,223,1367222,41000
23736,Calculating the odds of intelligent alien life,Jill Tarter,2012-07-02,2020-01-30,TED-Ed,436,1077031,32000
23723,Sex determination: More complicated than you thought,Aaron Reedy,2012-04-24,2020-01-30,TED-Ed,336,3461815,103000
23724,Insults by Shakespeare,April Gudenrath,2012-04-30,2020-01-30,TED-Ed,373,1769975,53000
23734,How to speed up chemical reactions (and get a date),Aaron Sams,2012-06-08,2020-01-30,TED-Ed,283,1821715,54000
23772,The city of walls: Constantinople,Lars Brownworth,2012-10-18,2020-01-30,TED-Ed,241,1130993,33000
57606,Parasitic worms hold back human progress. Here's how we can end them,Ellen Agler,2019-04-15,2020-01-30,TED2019,279,333098,9900
23714,Why can't we see evidence of alien life?,Chris Anderson,2012-03-25,2020-01-30,TED-Ed,354,2835077,85000
58017,"The Chasm | Think Like A Coder, Ep 6",Alex Rosenthal,2020-01-30,2020-01-30,TED-Ed,384,447194,13000
23751,"How big is a mole? (Not the animal, the other one.)",Daniel Dulek,2012-09-11,2020-01-30,TED-Ed,261,2056334,61000
57063,Dictators hate political cartoons -- so I keep drawing them,Rayma Suprani,2019-12-04,2020-01-31,TEDWomen 2019,993,442782,13000
57139,Usando la fotografía para celebrar los diferentes tonos y colores de la humanidad,Angelica Dass,2013-09-28,2020-02-01,TEDxMadrid,334,63476,1900
56988,The real story of Rosa Parks -- and why we need to confront myths about Black history,David Ikard,2018-03-16,2020-02-03,TEDxNashville,1084,2331960,69000
58120,"The life, legacy & assassination of an African revolutionary",Lisa Janae Bacon,2020-02-03,2020-02-03,TED-Ed,307,436103,13000
54713,The health benefits of clowning around,Matthew A. Wilson,2019-05-14,2020-02-04,TED Residency,439,405439,12000
58212,Do politics make us irrational?,Jay Van Bavel,2020-02-06,2020-02-04,TED-Ed,314,591552,17000
57418,Tiny robots with giant potential,Paul McEuen and Marc Miskin,2019-11-01,2020-02-04,TED@NAS,781,362244,10000
54706,The science of friction -- and its surprising impact on our lives,Jennifer Vail,2019-09-12,2020-02-05,TED@DuPont,697,2346764,70000
57144,What if the poor were part of city planning?,Smruti Jukur Johari,2019-12-04,2020-02-06,TEDWomen 2019,798,500125,15000
58498,How I bring imagined worlds to life,Gemma Jackson,2014-09-13,2020-02-07,TEDxDublin,895,10485,314
58119,Everything changed when the fire crystal got stolen,Alex Gendler,2020-02-04,2020-02-07,TED-Ed,226,2034794,61000
58515,The art and science of special effects,Paul Franklin,2016-06-17,2020-02-07,TEDxLondon,942,50827,1500
56901,How bees can keep the peace between elephants and humans,Lucy King,2019-12-04,2020-02-07,TEDWomen 2019,794,2464336,73000
58121,How to know if it's time to change careers	,Chieh Huang,2020-02-03,2020-02-10,The Way We Work,255,864743,25000
58015,3 things new parents should consider before going back to work,Emily Oster,2020-01-27,2020-02-10,The Way We Work,310,291321,8700
58010,How to make faster decisions,Patrick McGinnis,2019-12-09,2020-02-10,The Way We Work,294,1199312,35000
58012,How to embrace emotions at work,Liz Fosslien,2020-01-06,2020-02-10,The Way We Work,262,920084,27000
58011,How burnout makes us less creative,Rahaf Harfoush,2019-12-16,2020-02-10,The Way We Work,290,743909,22000
56959,Imaginative sculptures that explore how we perceive reality,Alicia Eggert,2019-07-20,2020-02-10,TEDSummit 2019,619,238393,7100
58013,The secret to giving great feedback,LeeAnn Renninger,2020-01-13,2020-02-10,The Way We Work,288,1812173,54000
58762,Why immigration prisons aren't the answer,César Cuauhtémoc García Hernández,2019-11-16,2020-02-10,TEDxMileHigh,771,30339,910
58601,The accident that changed the world,Allison Ramsey and Mary Staicu,2020-02-10,2020-02-10,TED-Ed,276,1111042,33000
58014,6 ways to improve your relationship with money,Thasunda Duckett,2020-01-20,2020-02-10,The Way We Work,242,772107,23000
58586,5 ways to create stronger connections,Robert Reffkin,2020-02-10,2020-02-10,The Way We Work,173,740378,22000
52270,"How online marketplaces can help local economies, not hurt them",Amane Dannouni,2019-09-24,2020-02-11,TED@BCG Mumbai,738,2348554,70000
58787,Epic Engineering: Building the Brooklyn Bridge ,Alex Gendler,2020-02-11,2020-02-11,TED-Ed,293,1343230,40000
56860,How teachers can help students navigate trauma,Lisa Godwin,2019-10-06,2020-02-11,TED Masterclass,911,2441655,73000
54754,What a nun can teach a scientist about ecology,Victoria Gill,2019-11-01,2020-02-12,TED@NAS,829,1695594,50000
23788,Three anti-social skills to improve your writing,Nadia Kalman,2012-11-20,2020-02-13,TED-Ed,215,2805574,84000
23786,Does stress cause pimples?,Claudia Aguirre,2012-11-15,2020-02-13,TED-Ed,223,1144962,34000
23789,The genius of Mendeleev's periodic table,Lou Serico,2012-11-21,2020-02-13,TED-Ed,252,2409990,72000
23811,How to defeat a dragon with math,Garth Sundem,2013-01-15,2020-02-13,TED-Ed,215,3454566,103000
23843,How Mendel's pea plants helped us understand genetics,Hortensia Jiménez Díaz,2013-03-12,2020-02-13,TED-Ed,176,3280729,98000
57706,"The legend of Annapurna, Hindu goddess of nourishment ",Antara Raychaudhuri and Iseult Gillespie,2020-02-13,2020-02-13,TED-Ed,280,3405098,102000
23785,An antihero of one's own,Tim Adams,2012-11-13,2020-02-13,TED-Ed,239,1288820,38000
23864,How is power divided in the United States government?,Belinda Stutzman,2013-04-12,2020-02-13,TED-Ed,215,2844203,85000
23791,How did English evolve?,Kate Gardoqui,2012-11-27,2020-02-13,TED-Ed,293,1196476,35000
23818,In on a secret? That's dramatic irony,Christopher Warner,2013-01-29,2020-02-13,TED-Ed,158,1423053,42000
23794,How do cancer cells behave differently from healthy ones?,George Zaidan and Charles Morton,2012-12-05,2020-02-13,TED-Ed,219,1795925,53000
39096,Online predators spread fake porn of me. Here's how I fought back,Noelle Martin,2017-11-10,2020-02-13,TEDxPerth,696,475356,14000
57734,How symbols and brands shape our humanity,Debbie Millman,2019-12-04,2020-02-14,TEDWomen 2019,816,2270934,68000
53087,How to revive and empower local communities,Raghuram Rajan,2019-07-20,2020-02-14,TEDSummit 2019,981,33440,1000
57914,The evolution of the coffee cup lid,A.J. Jacobs,2019-12-17,2020-02-17,Small Thing Big Idea,181,352592,10000
57915,How the compass unlocked the world,David Biello,2020-01-07,2020-02-17,Small Thing Big Idea,186,379698,11000
57916,The function and fashion of eyeglasses,Debbie Millman,2020-01-14,2020-02-17,Small Thing Big Idea,194,377456,11000
57920,The power of the Afro pick,Jon Gray,2020-02-04,2020-02-17,Small Thing Big Idea,213,400946,12000
57918,Why books are here to stay,Chip Kidd,2020-01-28,2020-02-17,Small Thing Big Idea,197,724679,21000
57913,Why pasta comes in all shapes and sizes,Paola Antonelli,2019-12-10,2020-02-17,Small Thing Big Idea,203,483368,14000
57917,Why 1.5 billion people eat with chopsticks,Jennifer 8. Lee,2020-01-21,2020-02-17,Small Thing Big Idea,193,2047161,61000
57908,A brief tour of the last 4 billion years (dinosaurs not included),Lauren Sallan,2019-07-20,2020-02-18,TEDSummit 2019,518,1622531,48000
57364,For the love of fangirls,Yve Blake,2019-05-23,2020-02-18,TEDxSydney,713,1415283,42000
58706,How surfboards connect us to nature,Yves Béhar,2020-02-11,2020-02-18,Small Thing Big Idea,203,329756,9800
58016,"The beautiful, hard work of co-parenting",Joel Leon,2019-12-04,2020-02-19,TEDWomen 2019,555,1622280,48000
58446,This is your brain on air pollution,María Neira,2019-07-20,2020-02-19,TEDSummit 2019,762,507895,15000
56834,Why you should get paid for your data,Jennifer Zhu Scott,2019-12-04,2020-02-20,TEDWomen 2019,858,3332916,99000
59145,How do blood transfusions work?,Bill Schutt,2020-02-18,2020-02-20,TED-Ed,268,696025,20000
59202,How I claimed a seat at the periodic table,Clarice Phelps,2019-12-06,2020-02-20,TEDxNashvilleWomen,907,32685,980
59149,The secret messages of Viking runestones,Jesse Byock,2020-02-20,2020-02-20,TED-Ed,255,717569,21000
59779,The real story of the Black Panther Party,Curtis Austin,2016-03-05,2020-02-21,TEDxOhioStateUniversity,807,1238148,37000
57924,How volumetric video brings a new dimension to filmmaking,Diego Prilusky,2019-07-20,2020-02-21,TEDSummit 2019,693,342361,10000
57186,What if a single human right could change the world?,Kristen Wenz,2019-09-24,2020-02-24,We the Future,485,2179101,65000
59148,"Vultures: The acid-puking, plague-busting heroes of the ecosystem",Kenny Coogan,2020-02-24,2020-02-24,TED-Ed,285,1367446,41000
52271,Management lessons from Chinese business and philosophy,Fang Ruan,2019-09-24,2020-02-25,TED@BCG Mumbai,640,2183006,65000
59154,Why do people fear the wrong things?,Gerd Gigerenzer,2020-02-25,2020-02-25,TED-Ed,261,865498,25000
58018,How to design gender bias out of your workplace,Sara Sanford,2018-11-17,2020-02-25,TEDxSeattle,796,2371382,71000
59159,How technology has changed what it's like to be deaf,Rebecca Knill,2020-02-05,2020-02-26,TED@WellsFargo,828,3063949,91000
59152,3 ways to uproot a culture of corruption,Wanjira Mathai,2019-09-24,2020-02-26,We the Future,637,2155866,64000
56434,How bumble bees inspired a network of tiny museums,Amanda Schochet,2019-11-01,2020-02-27,TED@NAS,658,1987313,59000
60063,"The Tower of Epiphany | Think Like A Coder, Ep 7",Alex Rosenthal,2020-02-27,2020-02-27,TED-Ed,478,474964,14000
23929,Comma story,Terisa Folaron,2013-07-09,2020-02-28,TED-Ed,285,2442583,73000
23931,Da Vinci's Vitruvian Man of math,James Earle,2013-07-11,2020-02-28,TED-Ed,186,2333382,70000
23973,"Urbanization and the evolution of cities across 10,000 years",Vance Kite,2013-09-12,2020-02-28,TED-Ed,233,2173368,65000
23933,What is dyslexia?,Kelli Sandman-Hurley,2013-07-15,2020-02-28,TED-Ed,259,6051277,181000
23972,What are stem cells?,Craig A. Kohn,2013-09-10,2020-02-28,TED-Ed,235,1471042,44000
23955,Who won the space race?,Jeff Steers,2013-08-14,2020-02-28,TED-Ed,272,1450794,43000
58361,What you need to know about stalkerware,Eva Galperin,2019-12-04,2020-02-28,TEDWomen 2019,766,3570770,107000
23923,Inside your computer,Bettina Bair,2013-07-01,2020-02-28,TED-Ed,236,2622323,78000
23958,The Arctic vs. the Antarctic,Camille Seaman,2013-08-19,2020-02-28,TED-Ed,249,4264123,127000
23915,How to set the table,Anna Post,2013-06-26,2020-02-28,TED-Ed,191,1353421,40000
57475,How to turn climate anxiety into action,Renée Lertzman,2019-12-04,2020-03-02,TEDWomen 2019,827,2188085,65000
59150,The Egyptian myth of Isis and the seven scorpions,Alex Gendler,2020-03-02,2020-03-02,TED-Ed,199,2232130,66000
60084,What we do (and don't) know about the coronavirus,David Heymann,2020-02-27,2020-03-03,Currently,477,2364667,70000
59971,"When local news dies, so does democracy",Chuck Plunkett,2019-06-22,2020-03-03,TEDxMileHigh,661,3175574,95000
59156,Can you solve the death race riddle?,Alex Gendler,2020-03-03,2020-03-03,TED-Ed,308,1529889,45000
59972,Art that reveals how technology frames reality,Jiabao Li,2019-12-04,2020-03-04,TEDWomen 2019,492,407212,12000
59158,NASA's first software engineer: Margaret Hamilton,Matt Porter and Margaret Hamilton,2020-03-05,2020-03-05,TED-Ed,289,371386,11000
59801,How a miniaturized atomic clock could revolutionize space exploration,Jill Seubert,2019-05-18,2020-03-05,TEDxUCLA,670,2045671,61000
